"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26258";"Universidade Tecnológica Federal do Paraná";"153991";"UTFPR - CAMPUS DOIS VIZINHOS";"0";"0";"Inválido";"Inválido";"1";"157620,00"
"41231";"Agêncial Nacional de Telecomunicações";"413008";"AGENCIA NACIONAL DE TELECOMUNICACOES-GO";"12010";"0";"Inválido";"Inválido";"60";"5657,54"
"30108";"Departamento de Polícia Federal";"200396";"SUPERINTENDENCIA REGIONAL NO ESTADO DA PB";"12010";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"12";"6759,10"
"26274";"Fundação Universidade Federal de Uberlândia";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"12016";"0";"Inválido";"Inválido";"1";"637,67"
"52131";"Comando da Marinha";"711000";"GABINETE DO COMANDANTE DA MARINHA";"12016";"7110000500019201500001";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"FORNECIMENTO DE MATERIAL, PEÇAS, COMPONENTES E ACESSÓRIOS NOVOS, GENUÍNOS OU O RIGINAIS, COM MAIOR DESCONTO NO SISTEMA AUDATEX/MOLICAR OU SIMILAR.";"1";"140420,59"
"52121";"Comando do Exército";"160007";"4 BATALHAO DE AVIACAO DO EXERCITO";"12017";"1600070700005201700001";"PROPAGANDA E PUBLICIDADE";"PRESTAÇÃO DE SERVIÇOS DE DISTRIBUIÇÃO DE PUBLICIDADE LEGAL COM PUBLICAÇÃO NA S EGUNDA-FEIRA, SÁBADO.";"1";"150719,00"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"12017";"1558950700001201700001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO DE MATÉRIAS DE CARÁTER OFICIAL, NAS EDIÇÕE S NORMAIS E EXTRAS DO DIÁRIO OFICIAL DA UNIÃO, PARA O EXERCÍCIO DE 2017, ATEND ENDO ÀS NECESSIDADES DE PUBLICAÇÃO DOS ATOS DA CÂMPUS CATOLÉ DO ROCHA DO IFPB.";"1";"3600,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"312";"0,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"63";"1,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"63";"1,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"347";"0,79"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"63";"0,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"29";"0,10"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"624";"0,10"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"234";"0,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"674";"0,23"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"177";"0,46"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"234";"0,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"404";"0,01"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"1257";"0,10"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"25";"55,90"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"12017";"0";"Inválido";"Inválido";"1736";"0,10"
"26426";"Instituto Federal do Amapá";"158160";"INST.FED.DO AMAPA - CAMPUS LARANJAL JARI.";"12017";"1581600500003201600001";"CANTINA / BAR / LANCHONETE / REFEICAO RAPIDA / RESTAURANTE";"CARDÁPIO BÁSICO DA CANTINA ESCOLAR.";"12";"338,72"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600003";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS II, CONFORME ESPECIFICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE C ONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMPREGA DO POR POSTO. 44 HORAS SEMANAIS DE SEGUNDA FEIRA À SÁBADO.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600001";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS I, CONFORME ESPECIFICAÇÕES E  DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE CO NTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 04 POSTOS. 01 EMPREGAD O POR POSTO. 44 HORAS SEMANAIS DE SEGUNDA FEIRA À SÁBADO.";"12";"136230,10"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600013";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS CURVELO, CONFORME ESPECIFICA ÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA  DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EM PREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600012";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS NEPOMUCENO - PRÉDIO ALUGADO,  LOCALIZADO NA AVENIDA MONSENHOR LUIZ DE GONZAGA, Nº 33 - BAIRRO CENTRO - NEPO MUCENO-MG, CONFORME ESPECIFICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/201 6, TERMO DE REFERÊNCIA, MINUTA DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CON TRATAÇÃO PARA 01 POSTO. 01 EMPREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A S EXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600002";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA C/ ADICIONAL NOTURNO, CAMPUS I, CONFORME ESPECIFICAÇÕES E  DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE CO NTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 04 POSTOS. 01 EMPREGAD O POR POSTO. 44 HORAS SEMANAIS DE SEGUNDA FEIRA À SÁBADO.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600011";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS NEPOMUCENO, CONFORME ESPECIF ICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MIN UTA DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01  EMPREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600009";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS TIMÓTEO, CONFORME ESPECIFICA ÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA  DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EM PREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600007";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS DIVINÓPOLIS, CONFORME ESPECI FICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MI NUTA DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 0 1 EMPREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600006";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS ARAXÁ, CONFORME ESPECIFICAÇÕ ES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA D E CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMPR EGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600004";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA C/ ADICIONAL NOTURNO, CAMPUS II, CONFORME ESPECIFICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE C ONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMPREGA DO POR POSTO. 44 HORAS SEMANAIS DE SEGUNDA FEIRA À SÁBADO.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600008";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS VI, BH, CONFORME ESPECIFICAÇ ÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMP REGADO POR POSTO. SEGUNDA A SÁBADO, 44 HORAS SEMANAIS.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600005";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CAMPUS LEOPOLDINA, CONFORME ESPECIF ICAÇÕES E DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MIN UTA DE CONTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01  EMPREGADO POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600010";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, VARGINHA, CONFORME ESPECIFICAÇÕES E  DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE CO NTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMPREGAD O POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"12017";"1530150500009201600014";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"SERVIÇOS DE PORTARIA S/ ADICIONAL NOTURNO, CONTAGEM, CONFORME ESPECIFICAÇÕES E  DETALHAMENTO DISPONÍVEIS NO EDITAL 09/2016, TERMO DE REFERÊNCIA, MINUTA DE CO NTRATO E TODOS OS RESPECTIVOS ANEXOS.  CONTRATAÇÃO PARA 02 POSTOS. 01 EMPREGAD O POR POSTO. 30 HORAS SEMANAIS. SEGUNDA A SEXTA.";"12";"0,00"
"32396";"Agência Nacional de Mineração";"323104";"GERENCIA REGIONAL DA ANM - MG";"12017";"0";"Inválido";"Inválido";"12";"9681,00"
"52121";"Comando do Exército";"160050";"HOSPITAL GERAL DE FORTALEZA";"12017";"0";"Inválido";"Inválido";"1";"19849,08"
"26428";"Instituto Federal de Brasília";"152141";"IFB - CAMPUS SAMAMBAIA";"12017";"1521410700001201700001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO PARA AS INSTALAÇÕES DO CAMPUS SAMAMBAI A, DO INSTITUTO FEDERAL DE BRASÍLIA - IFB.";"5680";"50,75"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"10000";"0,51"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"1000";"0,12"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"1000";"0,73"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"200";"0,29"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"1000";"0,71"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"4000";"0,32"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"6000";"0,09"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"1000";"0,71"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"1000";"0,56"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"12";"0,00"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"5000";"0,10"
"52121";"Comando do Exército";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"12018";"0";"Inválido";"Inválido";"20000";"0,09"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193116";"IBAMA - SUPERINTENDENCIA DE PERNAMBUCO/PE";"12018";"1931160700015201700001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"SERVIÇOS DE FORMA CONTÍNUA DE FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO PARA OS PRÉDIOS DA SEDE ADMINISTRATIVA DA SUPERINTENDÊNCIA DO IBAMA EM PERNAMBUCO E DE MAIS UNIDADES DESCENTRALIZADAS DO IBAMA NO  ESTADO DE PERNAMBUCO";"1";"1814,75"
"52131";"Comando da Marinha";"711000";"GABINETE DO COMANDANTE DA MARINHA";"12018";"0";"Inválido";"Inválido";"52163";"0,65"
"52131";"Comando da Marinha";"711000";"GABINETE DO COMANDANTE DA MARINHA";"12018";"0";"Inválido";"Inválido";"721500";"0,07"
"52131";"Comando da Marinha";"711000";"GABINETE DO COMANDANTE DA MARINHA";"12018";"0";"Inválido";"Inválido";"877005";"0,08"
"26405";"Instituto Federal do Ceará";"158319";"CAMPUS MARACANAU/IFCE";"12019";"1583190500011201800001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"CONCESSÃO DE USO, A TÍTULO ONEROSO, DE ESPAÇO FÍSICO DESTINADO À EXPLORAÇÃO DO S SERVIÇOS DE CANTINA";"12";"1001,62"
"52131";"Comando da Marinha";"795380";"BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES";"12019";"7953800500007201800001";"ALICATE PARA CLIMPAR";"ALICATE PARA CLIMPAR, NOME ALICATE PARA CLIMPAR";"12";"1337,60"
"36213";"Agência Nacional de Saúde Suplementar";"253033";"AGENCIA NACIONAL DE SAUDE S. - DF";"12019";"0";"Inválido";"Inválido";"24000";"0,05"
"36213";"Agência Nacional de Saúde Suplementar";"253033";"AGENCIA NACIONAL DE SAUDE S. - DF";"12019";"0";"Inválido";"Inválido";"24000";"0,05"
"36213";"Agência Nacional de Saúde Suplementar";"253033";"AGENCIA NACIONAL DE SAUDE S. - DF";"12019";"2530330500001201800001";"CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3)";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO C OMUTADO (STFC) NAS MODALIDADES LONGA DISTÂNCIA NACIONAL (LDN) E LONGA DISTÂNCI A INTERNACIONAL (LDI)   FIXO-FIXO E FIXO-MÓVEL   A SER EXECUTADO DE FORMA CONT ÍNUA, NA CIDADE DE BRASÍLIA-DF, CONFORME AS ESPECIFICAÇÕES E CONDIÇÕES CONSTAN TES NO EDITAL, TERMO DE REFERÊNCIA E SEUS ANEXOS";"72000";"0,01"
"26447";"Universidade Federal do Oeste da Bahia";"158717";"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA";"12019";"0";"Inválido";"Inválido";"1";"1115172,85"
"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"12019";"1581340500017201800001";"SERVICO DE VIGILANCIA ARMADA";"CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA ARMADA NAS D EPENDÊNCIAS DO PRÉDIO DA REITORIA, E ANEXOS I E II - 01 POSTO DE VIGILÂNCIA DE  12 (DOZE) HORAS DIURNAS, DE SEGUNDA-FEIRA A DOMINGO INCLUINDO OS FERIADOS, EM  TURNOS DE 12 (DOZE) X 36 (TRINTA E SEIS) HORAS.";"2";"7294,98"
"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"12019";"1581340500017201800002";"SERVICO DE VIGILANCIA ARMADA";"CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA ARMADA NAS D EPENDÊNCIAS DO PRÉDIO DA REITORIA, E ANEXOS I E II - 01 POSTO DE VIGILÂNCIA DE  12 (DOZE) HORAS NOTURNAS, DE SEGUNDA-FEIRA A DOMINGO INCLUINDO OS FERIADOS, E M TURNOS DE 12 (DOZE) X 36 (TRINTA E SEIS) HORAS.";"2";"8374,60"
"26423";"Instituto Federal de Sergipe";"152430";"INST. FED. DE SERGIPE/CAMPUS ITABAIANA";"12019";"1524300500003201800001";"CANTINA / BAR / LANCHONETE / REFEICAO RAPIDA / RESTAURANTE";"CONCESSÃO DE USO DE ÁREA FÍSICA (38,19 M²), LOCALIZADA NA SEDE DO IFS/CAMPUS I TABAIANA NA AV. PADRE AIRTON GONÇALVES LIMA, S/Nº, BAIRRO SÃO CRISTÓVÃO, ITABA IANA/SE, CEP.: 49.500-543, PARA A EXPLORAÇÃO DOS SERVIÇOS DE RESTAURANTE/CANTI NA/LANCHONETE.";"1";"881,51"
"32396";"Agência Nacional de Mineração";"323119";"GERENCIA REGIONAL DA ANM - PE";"12019";"0";"Inválido";"Inválido";"12";"49269,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"250042";"HOSPITAL FEDERAL DE BONSUCESSO";"12019";"2500420500058201800001";"REMOCAO DE ENFERMO / UTI MOVEL";"AMBULÂNCIA DE TRANSPORTE TIPO B - 12 HORAS - 2ª A 6ª FEIRA, DAS 07:00 ÀS 19:00  HORAS E AMBULÂNCIA DE TRANSPORTE TIPO B - 24 HORAS, DIARIAMENTE, INCLUSIVE SÁ BADOS, DOMINGOS E FERIADOS.";"1";"103592,45"
"36000";"Ministério da Saúde - Unidades com vínculo di";"250042";"HOSPITAL FEDERAL DE BONSUCESSO";"12019";"2500420500058201800002";"REMOCAO DE ENFERMO / UTI MOVEL";"AMULÂNCIA UTI MÓVEL";"1";"20575,00"
"26238";"Universidade Federal de Minas Gerais";"153282";"ESCOLA DE VETERINARIA/UFMG";"12019";"0";"Inválido";"Inválido";"1";"85000,00"
"26417";"Instituto Federal da Paraíba";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"12019";"1558950500001201900001";"SERVICO DE VIGILANCIA ARMADA";"SERVIÇOS CONTINUADOS DE VIGILÂNCIA PATRIMONIAL, EM TURNO DE 12X36 HORAS, NO PE RÍODO DIURNO, DE SEGUNDA-FEIRA A DOMINGO, COM DEDICAÇÃO EXCLUSIVA DE MÃO DE OB RA, NAS DEPENDÊNCIAS DO IFPB/CAMPUS CATOLÉ DO ROCHA.";"12";"7634,71"
